target,post,postID,post_time,author,comment_time,comment
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,brutal_cool_art,2020-03-05T00:01:27.000Z,💕
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,sadman_rj,2020-03-05T07:53:41.000Z,Nice
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,sevaraf12,2020-03-05T12:05:07.000Z,Amazing
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,dipson.14,2020-03-05T16:42:27.000Z,👍
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,dipson.14,2020-03-05T16:42:28.000Z,👍
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,dipson.14,2020-03-05T16:42:30.000Z,😂🔥🔥🔥❤️❤️❤️
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,dipson.14,2020-03-05T16:42:31.000Z,🔥
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,charlottemogren,2020-03-05T21:09:57.000Z,🙌
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,hamed.n.zareh1366,2020-03-05T21:18:54.000Z,❤️❤️❤️
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,kidkoolaid._.dtn,2020-03-05T21:53:39.000Z,🖕🖕🖕
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,kingteal1,2020-03-06T02:05:03.000Z,Roddy Ricch >>>>>>
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,moses_designer250,2020-03-06T03:55:45.000Z,Congz
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,sunnywave5050,2020-03-06T11:08:00.000Z,💜💜💜💜💜💜👏👏 Congratulations 🍾 my Hero
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,vickyarestu20,2020-03-06T11:53:05.000Z,"Congratulations Sis Selena, I'm very fan of you😍🤗"
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,herbasnadith,2020-03-06T18:38:33.000Z,😘💖😘😘
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,allan_b10,2020-03-06T21:40:16.000Z,❤️❤️❤️😍😘
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,brutal_cool_art,2020-03-03T23:22:24.000Z,🔥
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,brutal_cool_art,2020-03-03T23:22:26.000Z,🔥
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,brutal_cool_art,2020-03-03T23:23:09.000Z,🔥
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,brutal_cool_art,2020-03-03T23:23:11.000Z,🔥
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,brutal_cool_art,2020-03-03T23:23:13.000Z,🔥
selenagomez,It’s officially out! I was a bit embarrassed asking so often for you to stream or buy my album. It felt inauthentic. Thank YOU so much for making something so personal to me be a moment I’ll never forget. All I truly desire is for you all to enjoy the music and spread the love 🦋🌈💫,16,2020-01-22T01:40:14.000Z,brutal_cool_art,2020-03-03T23:23:18.000Z,🔥
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,officalnes,2020-03-01T06:52:43.000Z,@brucelee and @selenagomez my love😍😍
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,leyla.j__,2020-03-01T08:36:02.000Z,Cute😍😍😍😍😍😍😍
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,ngelscherry,2020-03-01T11:00:39.000Z,😍😍😍
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,_eri_26,2020-03-01T11:11:54.000Z,❤️
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,erolaliyef777,2020-03-01T14:02:11.000Z,AZERBAIJAN
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,erolaliyef777,2020-03-01T14:02:16.000Z,FOLLOW
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,whiteredemption,2020-03-01T19:10:14.000Z,🖤 🖤 🖤
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,naimaouzaghla,2020-03-01T20:05:13.000Z,Literally every time I am sad I will always sing rare👏❤️❤️
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,clara_vale19,2020-03-01T20:35:52.000Z,#f4f
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,jojo_fashion_.dz,2020-03-02T10:37:06.000Z,"My page is dedicated to the beauty , follow me please❤️"
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,sardorbek_isroilov,2020-03-02T16:58:30.000Z,❤️❤️❤️
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,miguelsilva1220,2020-03-03T03:00:59.000Z,Linda
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,aluizamel_,2020-03-03T18:22:35.000Z,follow for follow❤️
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,ahltru,2020-03-04T01:15:41.000Z,Congrats butterfly!🌹👏😌🙌 @selenagomez
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,omid95826,2020-03-04T12:20:55.000Z,#omid95826
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,aayush19615,2020-03-04T14:19:47.000Z,Wait and see the magic 🦁🐲🖤
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,nandah_vasc,2020-03-04T15:00:37.000Z,#followers #f4f
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,jesusinternet,2020-03-04T23:21:54.000Z,Cant register in VK because i dont have phone number hahah
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,kreyz.203,2020-03-04T23:29:10.000Z,💯
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,hamed.n.zareh1366,2020-03-05T21:19:09.000Z,👌👌👌👌👌👌👌👌👌❤️
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,naserkane22832020,2020-03-06T07:34:41.000Z,😢😍😮❤️❤️🙌❤️🔥😢😍😮
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,daank22,2020-03-06T13:30:44.000Z,Fb
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,daank22,2020-03-06T13:30:46.000Z,Lb
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,daank22,2020-03-06T13:30:47.000Z,Cb
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,alireza___000093,2020-02-28T15:57:19.000Z,👏👏👏
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,greenflamingodispensary,2020-02-28T16:29:30.000Z,🔥🔥🔥😎💚
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,nettegulftelcom,2020-02-28T22:15:18.000Z,God Bless you ✝️Selena  Love Nette
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,amir_khodakrami,2020-02-29T02:53:33.000Z,❤️
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,muzik7828,2020-02-29T07:33:45.000Z,💙
selenagomez,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎 #Rare,17,2020-01-19T15:46:20.000Z,bdlmlkhydgry,2020-02-29T10:51:33.000Z,This picture is very nice
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,sardorbek_isroilov,2020-03-02T16:58:41.000Z,💣💣💣💣❤️
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,oliviacarder12,2020-03-02T21:47:28.000Z,I love her bangs
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,betty52_boop,2020-03-02T23:52:27.000Z,Looks like Justin's jacket
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,_kornfeld,2020-03-03T01:50:14.000Z,🤩✨♥️🤩✨♥️
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,mari.ami265,2020-03-03T11:14:45.000Z,😍😍😍😍
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,mari.ami265,2020-03-03T11:14:50.000Z,I love you
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,ahltru,2020-03-04T01:16:42.000Z,Yoo get at me mommy! I wanna rock with you! @selenagomez
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,ahltru,2020-03-04T01:16:46.000Z,Periodt!
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,belvitch_justine,2020-03-04T01:37:46.000Z,❤️
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,marti.enriquez16,2020-03-04T01:50:38.000Z,When that hoodie gonna come back to your store babeee??? 😭
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,marti.enriquez16,2020-03-04T01:51:18.000Z,"Is no a combo with this hoodie a CD, vinyl and hat dad and stickers? Would be awesome hahaha I know is all dreams"
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,marti.enriquez16,2020-03-04T01:51:39.000Z,But I would love if in your store you sell CDs with your sign 😭
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,jill99899989,2020-03-04T03:02:57.000Z,Your best video
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,vivi_fadinha,2020-03-05T00:10:16.000Z,Perfect
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,ivannamg4,2020-03-05T02:30:39.000Z,@lovclyhes @paolis_mt
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,junaidp4693,2020-03-05T15:00:31.000Z,Wow
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,sanhunab,2020-03-05T21:09:20.000Z,@andrea.casales mira su tatuajes amiguii
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,hamed.n.zareh1366,2020-03-05T21:19:37.000Z,💖💖💖💖💖💝💝❤️❤️❤️
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,simplythina,2020-03-05T21:59:43.000Z,@austinejulliane
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,jlove_117,2020-03-05T23:32:51.000Z,Yesss you Are @selenagomez. 1 of 1 true legend
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,vane_p_a,2020-03-06T07:03:39.000Z,💖💖💖
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,ll_.hajali._ll,2020-03-06T13:59:08.000Z,Ch kosi
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,merockport_,2020-03-06T20:52:12.000Z,Please no more tattoos
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,bahar_b_a_h_a_r,2020-03-06T21:57:14.000Z,Please no more tattoo
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,aina_.23,2020-02-27T14:14:48.000Z,आप सर्वश्रेष्ठ हैं😘איר זענט דער בעסטער💋Είστε ο καλύτερος😍Eres el mejor🥰Du bist der Beste💋you are the best😘
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,jamie_reacher,2020-02-27T16:11:34.000Z,Love yah girl❤️❤️❤️
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,nando_4568,2020-02-27T16:27:37.000Z,#F4 c
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,nando_4568,2020-02-27T16:27:46.000Z,#F4f n
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,melii.saaaaa,2020-02-27T22:13:39.000Z,😍
selenagomez,Did it again @bangbangnyc 🦋 rare,18,2020-01-16T08:23:45.000Z,alireza___000093,2020-02-28T15:58:05.000Z,😂😂
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,abbaszade7942,2020-03-01T19:13:31.000Z,Gt
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,abbaszade7942,2020-03-01T19:13:32.000Z,Gt
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,julius.caesar1000,2020-03-02T01:10:42.000Z,Hi Gomez Read the messages I sent you because I love you
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,mic__09,2020-03-02T10:38:01.000Z,@__jade28_
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,benmakdmmohmed,2020-03-02T15:20:10.000Z,❤️❤️❤️❤️❤️❤️❤️👏
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,cedriclamountbrown,2020-03-02T20:12:19.000Z,Good 💯
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,bbroalmenoer,2020-03-03T00:14:13.000Z,",💖💔💔👽👽💖💔💔👽"
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,gomes_elayne,2020-03-03T08:02:26.000Z,Loved it
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,vargasraulzamora,2020-03-03T11:00:24.000Z,HI...SALUDO SELENA GOMEZ EXCELENTE❤️ GUAPISIMA PICTURE BENDICIONES😎
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,store_canopus,2020-03-03T15:39:36.000Z,@store_canopus ☆  @camila.camargo 💕
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,vali_gashli,2020-03-04T13:51:16.000Z,Love you selena
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,izmajlovoleg347,2020-03-04T17:59:14.000Z,😍
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,stephthemachine,2020-03-04T23:06:08.000Z,Look that smile it's sick now you are gordeous🔥🔥🔥🔥🔥🔥😮😮😮😮😮😮😍😍❤️❤️❤️❤️❤️👏👏👏👏👏😜🙂😋
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,montejano809,2020-03-05T03:20:20.000Z,Siempre tan hermosa 😍❤️
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,_k_artel,2020-03-05T13:24:13.000Z,Je trouve qu'elle a des aire de @tataosca
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,potselueva0405,2020-03-05T18:03:10.000Z,Видео просто super!🔥🔥🔥😍Как и Сел👏спасибо что доставляешь людям радость и море позитива несмотря на  то что в последние годы было очень много трудностей👏Так держать! Любим тебя именно за это❤️❤️❤️
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,hamed.n.zareh1366,2020-03-05T21:19:51.000Z,😘😘😘😘😘😘😘😘😘
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,shahzu_96,2020-03-05T21:29:31.000Z,Die heart fan🌹
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,mohamadbayat18,2020-03-05T22:05:02.000Z,😍😍😍😍😍😍😍😍😍😍😍😍😍
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,kowanesthomas,2020-03-05T23:53:07.000Z,This sounds like happy woman
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,alladaretart,2020-03-06T06:50:27.000Z,❤️❤️❤️👍
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,bartjan1970,2020-03-06T08:51:56.000Z,Not rare SPECIAL😜
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,sophiya_n_,2020-03-06T09:15:11.000Z,I wish you will touch the sky soon and let others help to touch it... I love you Selena😘😘
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,cristiano_54000,2020-03-06T21:07:18.000Z,😀😀😀😀😊
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,11_iykivarsn_,2020-02-29T17:00:21.000Z,Support me
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,mendes_camacho,2020-02-29T17:43:02.000Z,Belaaa♥️♥️
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,gourav.kumar.7503314,2020-02-29T17:45:21.000Z,❤️
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,iftihossain_,2020-03-01T00:56:11.000Z,RARE
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,minafakhrijamil,2020-03-01T01:53:13.000Z,شششششششششششش بحبك
selenagomez,Go behind the scenes of the Rare music video. 🦋✨,19,2020-01-13T20:15:13.000Z,mdabdulhakim1111,2020-03-01T05:58:48.000Z,❤️
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,cannabiswithcupcake,2020-02-27T22:30:18.000Z,🙏🏼🙏🏼🙏🏼
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,ami.rhosein1020,2020-02-28T15:34:34.000Z,😍😍💙💙💛💛
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,the_pretty_soul_123,2020-02-29T07:03:39.000Z,Pretty
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,sonerozdemir2835,2020-02-29T16:55:53.000Z,Ama çok güzel söylüyor şarkıları
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,_nelms_,2020-02-29T21:54:36.000Z,Yass my Texas Queen 🦋💮
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,kreyz.203,2020-03-01T13:19:37.000Z,Goodmorning ❤️💫
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,erolaliyef777,2020-03-01T14:03:43.000Z,I AM LOVE SELENA GOMES IN THE AZERBAIJAN
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,mahinolfaty,2020-03-01T15:52:59.000Z,ooooovery beautiful 🙌😍😘😘😘
